symbol,ts_signal,ts_entry,entry_price,entry_atr,ret_1,ret_3,ret_6,ret_12,ret_18,ret_24,atr_12,atr_pct_12,vwap_session,vwap_dist,vwap_dist_atr,vol_ratio_18,range_pct,body_pct,upper_wick_pct,lower_wick_pct,rv_12,tod_sin,tod_cos,best_param_id,best_R,best_exit_reason,best_exit_price,best_exit_ts,best_stop_atr,best_target_atr,best_hold_bars,fixed_R,fixed_exit_price,fixed_exit_reason,side,split
TSLA,2025-08-25 13:35:00,2025-08-25 13:40:00,338.75,1.326783333333329,0.003587070059093408,-0.0013247399295847587,0.003025445361281811,-0.0018582705738261014,0.0005315693232488512,0.0035343302715633413,1.2301249999999964,0.0036317941601960273,338.6253680413971,0.000249865544574621,0.06879947859190742,1.681011555465391,0.007853325853975284,0.003483806205898872,0.0042514245224528294,0.00011809512562358249,0.0028802074001433465,0.08046656871672588,0.99675730813421,S0.5_T0.75_H3,-0.9999999999999858,STOP,338.08660833333334,2025-08-25 09:40:00-04:00,0.5,0.75,3,-1.0000000000000142,337.7549125,STOP,LONG,val
PLTR,2025-08-25 13:55:00,2025-08-25 14:00:00,152.75,1.7825916666666686,0.010561914421812047,0.014306678619665343,-0.038366850759629374,-0.035148245836186996,-0.03943658203422899,-0.04129188704916781,1.6976166666666686,0.011112602144906678,151.57602543725827,0.007783029900446568,0.7003787050914823,1.5487828548751534,0.012241023794717407,0.010440873236670697,9.81900304390062e-05,0.0017019605276077042,0.015806550844600878,0.39196660986007503,0.9199794436588242,S0.5_T2.0_H24,3.999999999999984,TARGET,156.31518333333332,2025-08-25 11:15:00-04:00,0.5,2.0,24,1.333333333333328,154.53259166666666,TARGET,LONG,val
OKLO,2025-08-26 13:40:00,2025-08-26 13:45:00,75.29,0.898549999999999,0.01123306810255101,0.054798871840012225,0.05507984964461434,0.053114660915581875,0.052623966573255576,0.054798871840012225,0.7987666666666667,0.010621897163120567,74.79871850592286,0.005336190080813021,0.502376364491682,2.805820305403329,0.01569148936170203,0.011569148936170273,0.0031914893617020594,0.0009308510638296965,0.015929527129772286,0.1604112808577602,0.9870502626379128,S0.5_T0.75_H3,-1.0000000000000013,STOP,74.840725,2025-08-26 09:45:00-04:00,0.5,0.75,3,-1.0000000000000013,74.6160875,STOP,LONG,val
TSLA,2025-08-26 13:40:00,2025-08-26 13:45:00,347.4394,1.6206833333333275,0.004153572558363895,0.002391966442563555,-0.0025011153057519025,-0.005339623411874856,0.002738266803868119,-0.00122259074984576,1.5148499999999956,0.004360409890331296,346.67559238322826,0.002113950711757755,0.48480550336453365,1.5203055620017794,0.007685443712040573,0.004058605106358553,0.0007771797012175292,0.0028496589044644917,0.002849207662447479,0.1604112808577602,0.9870502626379128,S1.0_T1.0_H3,0.9999999999999941,TARGET,349.0600833333333,2025-08-26 09:50:00-04:00,1.0,1.0,3,-0.9999999999999941,346.2238875,STOP,LONG,val
OKLO,2025-08-26 13:50:00,2025-08-26 13:55:00,75.909,1.115549999999999,0.01790074338489213,0.021257127015071754,0.06375874091745992,0.06784758750928027,0.06696034473386121,0.0677771426499647,1.0105499999999985,0.013304132832000992,74.87697103156285,0.014226739239222323,1.0693473538539955,2.324312425141138,0.021064383287518224,0.01813643401055327,0.0004265537615721869,0.002501395515392768,0.01655020931705494,0.3166679938014725,0.9485364419471455,S0.5_T2.0_H3,4.0,TARGET,78.1401,2025-08-26 10:00:00-04:00,0.5,2.0,3,1.3333333333333333,77.02455,TARGET,LONG,val
PLTR,2025-08-26 17:55:00,2025-08-26 18:00:00,159.39,0.46836666666666577,0.002929257006958793,-0.0017476823216069153,-0.008280021913091873,-0.012493608094374177,-0.009763569791460201,-0.008332910353029037,0.4595833333333322,0.002883457497156794,159.3594803589694,0.00016764086872395393,0.05813883814457283,1.5460717115301852,0.003764441338083186,0.0030065338153490804,0.0005257669735522683,0.0002321405491818372,0.0019609061661875226,-0.9034504346103823,-0.4286925614030541,S0.5_T2.0_H3,4.00000000000002,TARGET,160.32673333333332,2025-08-26 14:10:00-04:00,0.5,2.0,3,1.3333333333333401,159.85836666666665,TARGET,LONG,val
OKLO,2025-08-27 18:15:00,2025-08-27 18:20:00,74.575,0.43522500000000147,0.006118694497082508,0.015265409575550856,0.01662762201886242,0.008076501029612456,-0.00011394980188412193,-0.006281343739802843,0.3910583333333347,0.0052427715958350265,74.23217943761428,0.004797165335644534,0.9150055935023962,3.5358241766890868,0.012466818608392593,0.006100013406622849,0.0018769272020378142,0.00448987799973193,0.004781952208903522,-0.992708874098054,-0.12053668025532357,S0.5_T2.0_H6,4.000000000000011,TARGET,75.44545000000001,2025-08-27 14:35:00-04:00,0.5,2.0,6,1.333333333333337,75.010225,TARGET,LONG,val
NVDA,2025-08-27 19:15:00,2025-08-27 19:20:00,181.395,0.24875000000000114,0.001710392427785166,-0.0023401483595680626,-0.0029449427479172757,-0.005090658948727858,-0.0029449427479172757,-0.0019820476755424794,0.24374999999999858,0.001343715545755229,181.3423480583751,0.00031781665724860565,0.23652078615342523,2.050105082970158,0.0027012127894155496,0.0016813671444322316,0.00011025358324135506,0.0009095920617419628,0.0012388625780409104,-0.6631226582407955,0.7485107481711007,S0.5_T1.5_H6,2.999999999999886,TARGET,181.768125,2025-08-27 15:35:00-04:00,0.5,1.5,6,1.3333333333333333,181.64375,TARGET,LONG,val
OKLO,2025-08-28 13:30:00,2025-08-28 13:35:00,75.5166,0.6806749999999985,0.030055713122522566,0.028010025399229452,0.017641620244123503,0.0035832818699121434,0.003915717629763959,0.027192920628178116,0.6056333333333311,0.008023227572806931,75.18833333333333,0.003930140646044471,0.4898453409653827,2.995031780427684,0.02543551699013051,0.015168576538385057,0.00682254752599855,0.003444392925746905,0.009796549859701657,0.0,1.0,S0.5_T1.5_H3,3.0,TARGET,76.5376125,2025-08-28 09:40:00-04:00,0.5,1.5,3,1.3333333333333242,76.19727499999999,TARGET,LONG,val
COIN,2025-08-28 13:30:00,2025-08-28 13:35:00,314.76,1.5483499999999946,0.017994231006676117,0.01697749718994248,0.015150106404379799,0.014021165070057875,0.009257224422465828,0.011667393200700064,1.368941666666662,0.004351648759192136,314.27666666666664,0.0009642486278000562,0.22158236593963174,3.8845138619503645,0.011602771949901385,0.0065166253417255115,0.004355013033250698,0.0007311335749251744,0.005489889111990109,0.0,1.0,S1.0_T0.75_H3,-0.9999999999999847,STOP,313.21165,2025-08-28 09:35:00-04:00,1.0,0.75,3,-1.0000000000000213,313.59873749999997,STOP,LONG,val
COIN,2025-08-28 13:40:00,2025-08-28 13:45:00,314.6,1.8027833333333376,0.0033761219442645864,0.017739891334675156,0.014831221453843434,0.017046213481384076,0.011588027267002554,0.009488434364127232,1.651533333333333,0.005251298357180709,314.07258540242094,0.001359028927119424,0.25879865029208754,1.5886367471423126,0.00819777424483319,0.003656597774244761,0.0005405405405405912,0.004000635930047837,0.005577920662818199,0.1604112808577602,0.9870502626379128,S0.5_T0.75_H3,-0.9999999999999842,STOP,313.69860833333337,2025-08-28 09:45:00-04:00,0.5,0.75,3,-0.9999999999999842,313.24791250000004,STOP,LONG,val
OKLO,2025-08-28 17:10:00,2025-08-28 17:15:00,78.1,0.5879999999999997,0.00959062860327091,0.008035269665874633,-0.004790351829696027,-0.01845972047411008,-0.017075985427231426,-0.009116395801668887,0.5688333333333327,0.00728386367031606,77.58362721513232,0.006548086111373002,0.8989852649299884,1.7213140488435028,0.01295345412638455,0.009188808502465003,0.0004686599654268144,0.0032959856584927317,0.005258765768958785,-0.3919666098600749,-0.9199794436588242,S0.75_T2.0_H12,2.666666666666672,TARGET,79.276,2025-08-28 14:00:00-04:00,0.75,2.0,12,0.6122448979592071,78.37,TIME,LONG,val
TSLA,2025-08-28 19:10:00,2025-08-28 19:15:00,345.78,0.5738083333333416,0.001994532344305971,0.004431576604903973,0.0043153921037856246,0.0035631337327528116,0.004547774606429022,0.005725622142179695,0.5913083333333446,0.0017100264419439156,345.60473541632916,0.0005328815655524737,0.31162182787460707,2.1083296071933897,0.002718131577349259,0.002050383326248097,0.0006101987049906525,5.7549546110509334e-05,0.0011382694185669852,-0.7212024473438146,0.6927243535095993,S0.75_T2.0_H12,2.6666666666666887,TARGET,346.92761666666667,2025-08-29 09:30:00-04:00,0.75,2.0,12,1.3333333333332782,346.3538083333333,TARGET,LONG,val
OKLO,2025-08-28 19:50:00,2025-08-28 19:55:00,77.88,0.43692500000000223,0.005661363551261936,0.0,0.002389303229230732,-0.014520698391852974,-0.012938770008043375,-0.015006164752500991,0.441800000000003,0.005668462920195061,77.78907802396016,0.0019363866569135166,0.341607007785963,1.5269578677025155,0.006752630228380885,0.005132152938157448,0.0010136002052862168,0.000606877084937221,0.0035953088230943476,-0.16041128085776063,0.9870502626379128,S0.5_T0.75_H3,-1.0,STOP,77.6615375,2025-08-29 09:30:00-04:00,0.5,0.75,3,-1.0000000000000218,77.55230624999999,STOP,LONG,val
OKLO,2025-08-29 16:35:00,2025-08-29 16:40:00,74.61,0.3889250000000004,0.0046995722614860454,0.00591161200315728,0.014903542277001072,0.01593336435301331,0.0082725696245173,0.00899411034787899,0.38725833333333287,0.005187653494083494,74.43347203955516,0.0029005754915586066,0.5591305384730699,1.5278631080662224,0.006028131279303454,0.004755525787006081,0.0005358338914935304,0.0007367716008038421,0.0030588075955538026,0.16041128085776052,-0.9870502626379128,S1.0_T1.0_H3,1.0,TARGET,74.998925,2025-08-29 12:50:00-04:00,1.0,1.0,3,-0.9999999999999757,74.31830625,STOP,LONG,val
COIN,2025-08-29 19:45:00,2025-08-29 19:50:00,304.75,0.6784666666666652,0.0006565988417116893,0.0004924087091697242,-0.0009513031930007699,0.00039390756811864645,-0.002392933795550775,-0.006316732021626657,0.6209666666666701,0.002037960835794782,304.6624504465894,0.00012323450413718215,0.06046951539631627,1.825141101295757,0.0022317033147358284,0.0009025270758121998,9.845749917961786e-05,0.0012307187397440106,0.0007817743473754114,-0.2393156642875578,0.970941817426052,S1.0_T0.75_H3,0.7499999999999948,TARGET,305.25885,2025-08-29 15:50:00-04:00,1.0,0.75,3,-0.999999999999993,304.24115,STOP,LONG,val
PLTR,2025-08-29 19:55:00,2025-09-02 13:30:00,151.2,0.8711833333333322,0.00242796106750261,-0.003694507036881309,-0.003249341841447489,-0.0037580858905759337,0.00038297057977489037,0.0015302065443306288,0.34951666666666625,0.002230482875983831,156.37761207795927,0.0020573575114276863,0.9223821144648862,3.030115908773208,0.0027440970006380244,0.0025526483726865173,0.00019144862795150694,0.0,0.0019209168218483788,-0.08046656871672576,0.99675730813421,S0.5_T0.75_H3,-0.99999999999997,STOP,150.76440833333334,2025-09-02 09:30:00-04:00,0.5,0.75,3,-1.0000000000000135,150.54661249999998,STOP,LONG,val
COIN,2025-08-29 19:55:00,2025-09-02 13:30:00,299.97,1.3697416666666697,0.001494486281723487,0.0005909583546357467,-0.0010825174505918861,-0.00018050097273395805,-0.0008857832378778944,-0.004878457739493448,0.6613916666666645,0.0021707748019780242,304.6515112087274,9.350397555662832e-05,0.043074010013119224,3.76672863089468,0.0016082447157673924,0.0010831035840881715,0.00019692792437968448,0.00032821320729953637,0.001011970432706527,-0.08046656871672576,0.99675730813421,S0.5_T0.75_H3,-0.9999999999999792,STOP,299.2851291666667,2025-09-02 09:30:00-04:00,0.5,0.75,3,-0.9999999999999792,298.94269375000005,STOP,LONG,val
COIN,2025-09-02 18:50:00,2025-09-02 18:55:00,304.75,0.9864166666666753,0.0038626904376446777,0.0038462218062699405,0.0028585999193034258,0.0020363261215954414,0.004505178701387295,0.007277549202138502,0.957666666666673,0.0031421571844171964,304.7094958622334,0.00023132796694858818,0.07362074949522127,1.6971621237442645,0.005836669072773875,0.0035107290504626065,0.0014403832272459525,0.0008855567950653158,0.0016339479133656235,-0.9034504346103824,0.4286925614030538,S0.5_T0.75_H3,-0.9999999999999519,STOP,304.2567916666667,2025-09-02 14:55:00-04:00,0.5,0.75,3,-1.0000000000000289,304.0101875,STOP,LONG,val
COIN,2025-09-03 13:30:00,2025-09-03 13:35:00,304.76,0.9822166666666542,0.0033380777047591383,2.790812972198509e-05,0.0003448021116346647,0.0011333679484564977,0.004003736022551042,0.0025148562281677805,0.8855416666666542,0.00290746668855505,304.53833333333336,0.00012038633067925246,0.04140591916431619,3.1006545158801972,0.010703439218583242,0.001428219650332438,0.003742920462940118,0.0055322991053106865,0.0016925789121380417,0.0,1.0,S0.5_T1.5_H3,3.0000000000000147,TARGET,306.233325,2025-09-03 09:35:00-04:00,0.5,1.5,3,1.3333333333333397,305.74221666666665,TARGET,LONG,val
OKLO,2025-09-03 13:40:00,2025-09-03 13:45:00,74.67,0.6542416666666675,0.009881436905340362,0.016251748499489516,0.023552794202801375,0.026914141905506325,0.03887294754379467,0.03097652914960585,0.6446583333333334,0.008624191750278709,74.25676150693833,0.006598508268383515,0.7651161360333009,1.710382918120401,0.02046822742474918,0.010033444816053512,0.0024080267558529342,0.008026755852842734,0.004855786592124446,0.1604112808577602,0.9870502626379128,S0.75_T0.75_H3,-0.9999999999999873,STOP,74.17931875000001,2025-09-03 09:50:00-04:00,0.75,0.75,3,-0.9999999999999873,74.17931875000001,STOP,LONG,val
PLTR,2025-09-03 13:50:00,2025-09-03 13:55:00,156.9151,1.0696666666666654,0.006617568025071224,0.0077728213465472085,-0.0014956779994357555,-0.0024025644839241133,-0.0026085026218524584,-0.001870997263763002,1.002166666666665,0.006385866939051015,156.04568913255233,0.00566738013005172,0.8874879768312135,1.6580787752109414,0.00802815941111955,0.00678688196585723,0.0011775568371893582,6.372060807296076e-05,0.0032097777551729615,0.3166679938014725,0.9485364419471455,S0.5_T2.0_H6,3.9999999999999907,TARGET,159.05443333333332,2025-09-03 10:15:00-04:00,0.5,2.0,6,1.3333333333333481,157.98476666666667,TARGET,LONG,val
NVDA,2025-09-04 13:30:00,2025-09-04 13:35:00,171.4249,0.4962416666666651,0.00471574183389225,0.010063505291266915,0.010387640075240151,0.011596705261380727,0.013427828960364797,0.009385519395794429,0.4216916666666653,0.002459897779320381,171.03216666666665,0.002300305573136883,0.9351224235717672,2.425158540995774,0.008925107845053135,0.005171312486692619,0.0010120955628213258,0.0027416997955391894,0.0017720898086712046,0.0,1.0,S0.5_T0.75_H3,-0.9999999999999952,STOP,171.17677916666668,2025-09-04 09:35:00-04:00,0.5,0.75,3,-1.0000000000000333,171.05271875,STOP,LONG,val
OKLO,2025-09-04 13:30:00,2025-09-04 13:35:00,72.67,0.5739583333333323,0.006915289741589876,0.009062328001006151,0.010658276020424384,0.009578303844811389,0.004634787042864607,-0.01471161394090915,0.5024416666666672,0.006904374194109881,72.21726666666667,0.007616076806625243,1.103079959530947,3.146235235827193,0.03325065444576525,0.01060167785465468,0.005201212012944662,0.017447764578165905,0.0026583632458975098,0.0,1.0,S1.0_T1.0_H3,1.0000000000000082,TARGET,73.24395833333334,2025-09-04 09:35:00-04:00,1.0,1.0,3,-1.0000000000000082,72.23953125,STOP,LONG,val
TSLA,2025-09-04 13:30:00,2025-09-04 13:35:00,337.37,1.2446999999999993,0.009949145247136497,0.0011566352105777237,0.0035334151998986842,0.007527221176106157,0.00409873156896111,-0.0046279607977405424,1.0733333333333377,0.003181378070227452,336.38666666666666,0.002944256723378207,0.9254658385093186,2.6858957865150965,0.010374058924654692,0.004001422728081163,0.0007706443772600358,0.0056019918193134935,0.0037997040694422697,0.0,1.0,S0.75_T0.75_H3,-0.9999999999999734,STOP,336.43647500000003,2025-09-04 09:35:00-04:00,0.75,0.75,3,-0.9999999999999734,336.43647500000003,STOP,LONG,val
COIN,2025-09-04 13:30:00,2025-09-04 13:35:00,303.02,0.9409083333333351,0.0019167223316858884,0.0010570476325306034,0.002313744669407329,0.001387604292951519,0.0020490455976173204,-0.001748281027840089,0.8467333333333377,0.0027955143231316246,302.38,0.001683779589950117,0.6023147783638946,2.433139325428912,0.007560500511736815,0.0030704216052032315,0.0012545808709432317,0.003235498035590351,0.0016161636583024983,0.0,1.0,S1.0_T0.75_H3,0.7499999999999962,TARGET,303.72568125,2025-09-04 09:35:00-04:00,1.0,0.75,3,-0.999999999999995,302.31431875,STOP,LONG,val
PLTR,2025-09-04 19:10:00,2025-09-04 19:15:00,155.2526,0.38017500000000365,0.0037404906243927723,0.0023838574501433125,0.0011580113016047768,0.004257787758462812,0.0059654735994177375,0.004065709964425965,0.3618416666666704,0.0023304074566169084,155.00739438355674,0.0016893548222432122,0.7249182186773797,1.6179351394747226,0.005281133408514486,0.0037979077695132627,1.9321219787889006e-06,0.0014812935170224338,0.0018338771359140281,-0.7212024473438146,0.6927243535095993,S0.5_T2.0_H12,4.00000000000005,TARGET,156.01295000000002,2025-09-04 15:50:00-04:00,0.5,2.0,12,1.33333333333335,155.632775,TARGET,LONG,val
NVDA,2025-09-05 13:35:00,2025-09-05 13:40:00,167.45,0.8262500000000017,0.001284828741773846,-0.022435668820836432,-0.021008032572361997,-0.019340560267157726,-0.019123801281795513,-0.01793371927191135,0.7200000000000036,0.004299919376511713,167.2936299710834,0.0009039985005022691,0.2102361512730579,3.0714677543075326,0.006330436859864447,0.0012840037027083723,0.002060378034578512,0.0029860551225775627,0.007745160476889766,0.08046656871672588,0.99675730813421,S0.5_T1.5_H3,2.9999999999999827,TARGET,168.68937499999998,2025-09-05 09:40:00-04:00,0.5,1.5,3,1.3333333333333564,168.27625,TARGET,LONG,val
TSLA,2025-09-05 13:35:00,2025-09-05 13:40:00,350.4561,2.3148583333333286,0.0029400657429937923,0.03421423323395184,0.03803547408735953,0.03939993311315703,0.042342816585448736,0.044130606460034326,1.948916666666662,0.005561360975630158,349.9295513058858,0.0014531744033885676,0.2612983422144987,2.757244775668137,0.007704626314209467,0.003078426247321932,0.0010592434399386925,0.0035669566269488423,0.00901187127238541,0.08046656871672588,0.99675730813421,S0.5_T2.0_H3,3.999999999999984,TARGET,355.08581666666663,2025-09-05 09:50:00-04:00,0.5,2.0,3,1.3333333333333441,352.77095833333334,TARGET,LONG,val
TSLA,2025-09-05 17:10:00,2025-09-05 17:15:00,350.39,0.9378416666666615,0.002285780588929622,0.0038889414487366172,0.006314595349779,0.008656325549919994,0.003688405731220931,0.009148717244495716,0.9053416666666626,0.0025838113720901357,349.69057125112124,0.0019961435796647877,0.7725577808143314,1.7510115025524873,0.0038100402408745584,0.002368789063614784,0.00041382459545089375,0.0010274265818088805,0.0012519546473282695,-0.3919666098600749,-0.9199794436588242,S0.5_T2.0_H3,3.9999999999999796,TARGET,352.2656833333333,2025-09-05 13:20:00-04:00,0.5,2.0,3,1.3333333333333266,351.32784166666664,TARGET,LONG,val
COIN,2025-09-05 19:45:00,2025-09-05 19:50:00,299.85,0.7782749999999984,0.0018690346539623583,0.0013346681994592265,0.0003668562131554987,0.0008840185052011439,0.0017354162678735404,0.011992260789399169,0.8157749999999974,0.0027201567189062935,299.6007241196005,0.0009979189076341365,0.36686081382670277,1.6763212397102578,0.0033011003667889603,0.0019339779926641684,0.0005001667222408607,0.000866955651883931,0.0015875927797885541,-0.2393156642875578,0.970941817426052,S0.5_T1.0_H3,2.0000000000000244,TARGET,300.62827500000003,2025-09-05 15:50:00-04:00,0.5,1.0,3,1.3333333333333495,300.62827500000003,TARGET,LONG,val
